current_credits,total_credits,current_gpa,target_gpa,num_2_credit,num_3_credit,final_gpa
75,120,2.5,3.56,7,10,2.93
46,120,1.81,2.85,20,11,2.2
67,120,2.8,3.7,19,5,3.3
36,120,2.52,3.73,42,0,3.18
90,120,3.86,3.94,6,6,3.77
82,120,3.45,3.45,4,10,3.27
35,120,3.73,3.85,17,17,3.66
109,120,3.15,3.98,4,1,3.66
79,120,3.47,3.81,17,2,3.66
75,120,2.48,3.36,16,4,2.73
100,120,1.57,2.07,7,2,1.83
68,120,3.38,3.6,24,1,3.47
39,120,2.29,2.29,12,19,2.12
111,120,3.27,3.38,3,1,3.33
98,120,1.96,2.76,8,2,2.45
82,120,2.8,2.87,5,9,2.83
67,120,2.33,2.95,10,11,2.53
71,120,2.48,3.73,18,4,3.16
96,120,2.71,3.38,9,2,2.85
86,120,2.13,2.38,2,10,2.45
76,120,3.9,3.98,5,11,3.86
102,120,3.8,3.82,0,6,3.67
108,120,2.02,3.67,0,4,2.83
47,120,3.28,3.48,6,20,3.3
68,120,3.59,3.89,8,12,3.7
96,120,2.38,3.47,0,8,2.73
46,120,3.73,3.86,25,8,3.97
105,120,1.61,2.54,4,2,2.2
65,120,1.82,2.39,2,17,2.19
106,120,3.39,3.41,7,0,3.58
66,120,3.04,3.87,4,15,3.6
46,120,1.79,3.03,8,19,2.35
51,120,3.82,3.97,12,15,3.97
97,120,3.06,3.08,10,1,3.17
47,120,1.71,2.55,21,10,2.22
72,120,1.58,2.12,19,3,2.04
35,120,3.86,3.99,42,0,3.74
71,120,2.85,3.93,14,7,3.53
41,120,2.06,2.59,8,21,2.16
46,120,3.64,3.68,26,7,3.78
38,120,3.29,3.95,32,6,3.59
64,120,1.76,1.84,17,7,1.66
106,120,3.83,3.92,7,0,3.72
39,120,2.05,3.97,7,22,3.0
76,120,3.76,3.85,22,0,3.79
42,120,1.58,3.11,16,15,2.27
70,120,1.91,3.11,2,15,2.67
97,120,3.41,3.62,2,6,3.69
114,120,1.66,3.1,0,2,2.55
42,120,1.82,3.12,28,7,2.61
94,120,2.85,3.61,4,6,3.36
43,120,2.25,3.36,32,4,2.94
96,120,3.37,3.75,6,4,3.68
94,120,2.7,2.83,1,8,2.91
37,120,1.81,3.66,25,11,2.7
115,120,3.16,3.67,1,1,3.36
48,120,3.78,3.81,10,17,3.87
88,120,3.53,3.7,11,3,3.43
110,120,3.86,3.87,5,0,3.83
93,120,3.81,3.88,13,0,4.0
114,120,2.61,3.3,3,0,2.97
104,120,3.5,3.74,8,0,3.72
60,120,2.52,2.53,0,20,2.38
38,120,3.05,3.54,2,26,3.32
51,120,2.05,2.45,18,11,2.06
64,120,3.39,3.67,26,1,3.53
71,120,2.12,3.29,14,7,2.57
91,120,2.42,3.71,4,7,2.97
98,120,3.54,3.89,5,4,3.72
113,120,2.74,3.32,2,1,3.04
40,120,2.49,2.91,26,9,2.77
53,120,3.73,3.84,15,12,3.95
83,120,3.11,3.65,2,11,3.53
54,120,3.87,3.94,18,10,3.99
40,120,2.94,3.72,1,26,3.14
48,120,3.24,3.5,28,5,3.57
36,120,1.76,2.18,27,10,1.83
37,120,2.64,3.74,40,1,3.07
99,120,2.55,2.59,7,2,2.46
81,120,2.1,3.84,7,8,2.84
76,120,3.24,3.99,14,5,3.51
62,120,2.54,3.89,8,14,3.25
112,120,2.13,3.56,1,2,3.03
62,120,3.08,3.16,15,9,3.06
112,120,2.76,2.76,4,0,2.93
113,120,3.45,3.78,2,1,3.68
69,120,1.85,2.62,22,2,2.37
81,120,2.59,3.54,12,5,2.93
114,120,2.42,2.8,3,0,2.72
58,120,2.29,2.48,10,14,2.49
33,120,3.21,3.72,12,21,3.6
61,120,2.65,3.76,17,8,3.03
93,120,3.62,3.9,4,6,3.64
52,120,2.87,3.88,11,15,3.29
65,120,1.79,3.9,0,18,3.04
104,120,2.73,2.92,2,4,2.75
100,120,2.56,3.37,7,2,2.85
113,120,2.76,3.56,0,2,3.23
95,120,1.62,3.73,6,4,2.64
88,120,3.6,3.71,4,8,3.79
50,120,3.47,3.59,26,6,3.44
81,120,2.84,3.71,18,1,3.12
83,120,3.34,3.44,15,2,3.49
52,120,3.76,3.96,10,16,3.74
49,120,3.46,3.88,13,15,3.53
107,120,3.24,3.39,5,1,3.46
114,120,2.56,3.91,3,0,3.25
44,120,3.48,3.96,12,17,3.58
110,120,3.61,3.92,3,1,3.69
57,120,1.83,3.07,12,13,2.49
100,120,3.16,3.36,1,6,3.27
61,120,2.44,3.14,16,9,2.76
100,120,2.24,2.29,8,1,2.37
59,120,2.35,2.95,14,11,2.52
107,120,3.05,3.32,6,0,3.01
84,120,1.85,3.57,0,12,2.81
64,120,1.96,3.52,17,7,2.9
43,120,1.65,1.76,14,16,1.54
71,120,3.57,3.79,17,5,3.63
76,120,2.8,2.91,19,2,2.71
109,120,3.81,3.98,5,0,3.73
75,120,2.86,3.18,13,6,3.04
50,120,2.12,2.42,23,8,2.13
70,120,2.2,3.8,20,3,2.92
49,120,1.56,3.4,23,8,2.47
104,120,3.69,3.9,3,3,3.76
106,120,2.19,2.27,5,1,2.28
81,120,2.14,3.97,1,12,3.02
76,120,2.9,3.78,16,4,3.49
84,120,2.06,2.98,13,3,2.49
31,120,3.11,3.73,40,3,3.46
113,120,2.49,3.36,0,2,3.08
74,120,3.26,3.44,15,5,3.51
76,120,2.44,3.93,11,7,3.34
84,120,3.52,3.82,18,0,3.82
110,120,2.83,2.87,3,1,2.67
104,120,3.79,3.86,6,1,3.84
94,120,2.39,2.91,7,4,2.67
31,120,2.4,3.46,2,28,2.84
56,120,3.0,3.09,24,5,2.9
38,120,2.33,2.46,35,4,2.41
113,120,3.55,3.68,2,1,3.51
101,120,2.01,3.47,9,0,2.86
63,120,1.58,1.69,24,3,1.72
54,120,2.35,2.37,13,13,2.41
88,120,2.32,3.85,8,5,3.15
93,120,2.17,3.3,4,6,2.61
102,120,2.49,2.89,7,1,2.75
92,120,2.29,3.36,8,4,2.75
72,120,2.88,3.07,10,9,3.04
42,120,2.13,3.87,24,10,3.01
80,120,3.16,3.81,9,7,3.61
110,120,3.87,3.87,3,1,4.0
80,120,1.54,2.08,11,6,1.91
83,120,3.82,4.0,5,9,4.0
98,120,1.73,1.78,3,5,1.88
63,120,1.87,2.15,18,7,2.0
56,120,3.86,3.88,17,10,3.7
66,120,2.42,3.16,7,13,2.74
72,120,3.75,3.81,6,12,3.78
98,120,2.27,2.79,3,5,2.47
36,120,2.35,3.73,28,9,3.16
92,120,1.84,3.28,12,1,2.71
49,120,2.9,3.46,25,7,3.24
98,120,2.8,3.62,8,2,3.37
34,120,2.65,3.44,14,19,2.87
91,120,2.98,3.35,5,6,3.03
82,120,2.65,2.8,17,1,2.78
34,120,3.12,3.66,22,14,3.59
49,120,3.32,3.44,17,12,3.56
80,120,2.97,3.02,14,4,3.05
74,120,2.63,3.24,18,3,2.85
70,120,3.57,3.57,25,0,3.54
99,120,3.29,3.95,7,2,3.61
42,120,3.11,3.63,22,11,3.4
67,120,1.85,3.79,10,11,2.81
108,120,3.4,3.99,1,3,3.73
94,120,2.17,2.7,13,0,2.53
67,120,1.55,2.96,2,16,2.42
84,120,3.8,3.81,7,7,3.71
48,120,2.57,2.87,24,8,2.54
77,120,1.72,2.95,17,3,2.34
45,120,2.89,3.64,37,0,3.38
69,120,3.18,3.25,13,8,3.14
82,120,2.02,3.88,4,10,3.09
56,120,2.82,3.56,23,6,3.18
48,120,1.8,3.33,18,12,2.56
95,120,2.23,2.58,9,2,2.36
47,120,3.24,3.65,18,12,3.64
55,120,3.68,3.79,11,14,3.91
56,120,2.72,2.97,21,7,2.74
77,120,3.58,3.71,17,3,3.67
97,120,1.54,3.63,4,5,2.68
45,120,2.61,3.29,15,15,3.03
114,120,3.49,3.51,0,2,3.68
53,120,2.87,3.2,9,16,2.84
62,120,1.87,2.53,21,5,2.1
107,120,2.16,3.67,2,3,2.74
34,120,3.2,3.21,14,19,3.06
42,120,3.48,3.85,33,4,3.71
112,120,2.31,2.72,1,2,2.47
51,120,2.31,3.56,22,8,2.93
105,120,1.61,2.43,3,3,2.09
92,120,3.1,3.37,5,6,3.09
62,120,3.36,3.37,9,13,3.53
94,120,3.62,3.99,11,1,3.76
108,120,3.75,3.77,6,0,3.68
113,120,2.18,2.22,2,1,2.34
54,120,2.87,3.45,3,20,3.04
90,120,3.25,3.77,0,10,3.63
52,120,2.57,2.68,5,19,2.54
43,120,2.51,2.59,1,25,2.72
68,120,3.57,3.82,2,16,3.7
61,120,1.68,3.22,7,15,2.27
113,120,2.07,2.14,2,1,2.28
52,120,2.74,3.33,13,14,2.84
74,120,1.59,3.98,6,11,2.66
93,120,1.95,2.41,6,5,2.15
57,120,2.44,2.47,10,14,2.29
99,120,3.78,3.95,1,6,3.77
37,120,3.11,3.13,31,7,3.22
79,120,2.13,3.13,4,11,2.73
95,120,3.02,3.36,11,1,3.19
103,120,2.48,2.67,1,5,2.7
65,120,1.92,3.65,3,16,2.69
48,120,1.99,2.2,0,24,2.16
85,120,3.48,3.81,7,7,3.46
110,120,2.48,2.81,3,1,2.47
79,120,1.67,3.74,7,9,2.57
100,120,2.92,3.07,1,6,2.8
114,120,2.37,3.1,3,0,2.93
89,120,2.67,3.83,11,3,3.18
74,120,2.78,3.49,14,6,3.24
71,120,1.95,3.09,14,7,2.69
69,120,1.52,1.53,1,16,1.35
88,120,2.64,3.46,8,5,3.01
102,120,3.36,3.42,4,3,3.45
104,120,2.87,3.16,3,3,2.88
108,120,3.42,3.58,1,3,3.67
65,120,2.92,3.68,24,2,3.39
80,120,3.05,3.47,2,12,3.16
110,120,2.05,3.24,3,1,2.52
70,120,2.58,3.68,1,16,3.27
83,120,2.29,3.27,15,2,2.87
58,120,2.46,2.53,2,19,2.37
68,120,3.78,3.82,12,9,3.89
83,120,3.15,3.28,17,1,3.29
85,120,3.42,3.46,11,4,3.34
60,120,1.58,3.15,13,11,2.18
89,120,2.12,2.95,12,2,2.6
63,120,3.64,3.93,4,16,3.73
64,120,1.56,2.34,20,5,1.96
42,120,2.19,2.87,37,1,2.67
30,120,2.89,3.44,31,9,3.35
80,120,3.24,3.85,20,0,3.68
41,120,1.78,2.6,18,14,2.29
104,120,3.03,3.64,6,1,3.27
87,120,2.98,3.27,3,9,3.29
96,120,3.44,3.75,1,7,3.51
60,120,2.85,3.08,9,14,3.03
48,120,2.26,2.58,19,11,2.52
86,120,1.9,2.67,17,0,2.23
38,120,3.01,3.72,39,1,3.41
47,120,1.58,2.3,33,2,1.8
47,120,1.93,3.22,15,14,2.66
39,120,3.45,3.62,3,25,3.54
49,120,1.95,3.51,35,0,2.92
89,120,2.62,3.25,15,0,2.96
73,120,1.84,1.87,7,11,1.67
95,120,2.22,3.56,12,0,2.77
74,120,2.16,2.96,11,8,2.69
73,120,2.5,3.73,7,11,3.23
37,120,3.08,3.67,23,12,3.32
104,120,1.99,3.89,0,5,2.93
43,120,2.21,2.7,34,3,2.42
41,120,1.93,3.87,23,11,2.76
112,120,3.43,3.91,2,1,3.55
107,120,3.89,3.99,3,2,4.0
92,120,3.79,3.87,9,3,3.85
41,120,3.25,3.84,30,6,3.47
99,120,2.25,3.11,1,6,2.8
60,120,1.53,2.15,24,4,1.79
30,120,3.29,3.51,1,29,3.26
52,120,1.92,2.38,20,9,2.34
63,120,3.25,3.3,16,8,3.45
66,120,3.32,3.8,16,7,3.38
61,120,1.62,3.27,14,10,2.29
80,120,2.17,3.34,15,3,2.68
35,120,2.85,2.99,6,24,3.04
30,120,3.82,3.92,30,10,3.68
63,120,3.75,3.99,7,14,4.0
85,120,2.82,3.41,11,4,3.25
95,120,3.42,3.54,12,0,3.58
95,120,1.92,2.3,3,6,2.28
41,120,1.85,3.09,6,22,2.34
43,120,2.37,3.63,13,17,3.03
62,120,2.39,3.72,27,1,3.14
43,120,3.04,3.48,20,12,3.27
73,120,3.28,3.59,16,5,3.6
104,120,2.98,3.64,0,5,3.11
33,120,3.22,3.57,33,7,3.25
96,120,1.95,3.68,1,7,2.62
99,120,3.28,3.6,6,3,3.32
86,120,3.25,3.5,15,1,3.27
74,120,2.83,3.3,15,5,3.22
34,120,3.01,3.05,37,4,2.86
55,120,1.68,3.09,10,15,2.49
75,120,2.23,2.82,15,5,2.57
110,120,1.95,2.78,3,1,2.18
33,120,1.99,2.83,21,15,2.53
81,120,2.52,3.6,13,4,3.06
34,120,2.09,3.37,32,7,2.76
115,120,2.41,3.56,1,1,3.04
70,120,3.76,3.96,14,7,4.0
84,120,2.57,3.62,18,0,3.11
60,120,1.91,3.75,25,3,2.75
39,120,3.03,3.8,25,10,3.59
58,120,1.77,3.1,17,9,2.45
43,120,3.08,3.14,35,2,2.93
82,120,1.96,3.15,2,11,2.59
84,120,2.18,3.46,0,12,2.82
83,120,3.81,3.98,9,6,3.7
110,120,2.35,3.44,5,0,2.99
30,120,1.68,1.97,30,10,1.97
36,120,2.68,3.99,22,13,3.37
115,120,1.83,2.12,1,1,1.81
111,120,3.15,3.99,4,0,3.7
84,120,3.71,3.74,3,10,3.64
96,120,2.94,3.41,0,8,3.05
57,120,3.06,3.31,9,15,3.13
93,120,3.47,3.84,0,9,3.57
112,120,1.84,2.71,4,0,2.24
48,120,3.39,3.77,12,16,3.48
65,120,3.22,3.66,6,14,3.24
85,120,1.81,3.48,10,5,2.84
87,120,1.58,3.34,12,3,2.32
48,120,1.85,3.47,16,13,2.62
102,120,2.43,3.05,0,6,2.72
103,120,3.39,3.96,5,2,3.71
68,120,3.48,3.51,24,1,3.54
86,120,3.16,3.88,8,6,3.56
36,120,3.68,3.84,18,16,3.73
88,120,3.21,3.82,7,6,3.47
72,120,3.72,3.92,1,15,3.67
44,120,1.82,1.88,23,10,1.71
72,120,3.75,3.76,1,15,3.78
72,120,2.88,2.95,18,4,2.81
66,120,3.37,3.44,19,5,3.6
41,120,2.89,2.93,27,8,3.09
80,120,1.71,3.44,8,8,2.55
60,120,3.17,3.41,24,4,3.35
84,120,2.43,3.59,6,8,3.13
56,120,2.88,3.6,24,5,3.21
90,120,2.36,3.46,7,5,2.92
103,120,1.78,3.44,4,3,2.43
108,120,3.38,3.42,0,4,3.4
103,120,1.76,2.93,1,5,2.24
46,120,2.1,3.49,8,19,2.67
60,120,3.03,3.32,4,17,3.33
70,120,3.04,3.42,13,8,3.15
91,120,3.13,3.87,10,3,3.32
86,120,3.15,3.83,6,7,3.58
80,120,2.31,3.63,8,8,3.14
32,120,2.49,3.92,5,26,3.23
107,120,2.11,2.83,0,4,2.37
113,120,3.15,3.83,2,1,3.56
70,120,3.1,3.25,20,3,3.15
94,120,1.69,2.71,7,4,2.23
55,120,2.06,2.52,22,7,2.09
110,120,2.62,3.75,3,1,3.04
51,120,2.55,3.83,1,22,3.07
75,120,2.43,2.44,15,5,2.45
48,120,3.44,3.86,27,6,3.66
72,120,3.68,3.79,3,14,3.88
48,120,3.87,3.98,4,21,4.0
99,120,3.21,3.61,0,7,3.25
81,120,2.33,3.24,15,3,2.97
47,120,3.38,3.47,27,6,3.52
110,120,2.58,2.59,2,2,2.67
96,120,3.13,3.5,6,4,3.29
31,120,3.47,3.7,28,11,3.42
87,120,2.99,3.39,15,1,3.0
42,120,1.65,3.16,13,17,2.23
106,120,2.94,3.89,2,3,3.59
83,120,3.63,3.83,6,8,3.92
74,120,2.15,2.2,17,4,2.31
111,120,1.92,3.17,0,3,2.5
92,120,2.53,2.63,5,6,2.46
70,120,2.75,3.49,4,14,3.0
98,120,3.59,3.72,3,5,3.78
81,120,3.59,3.85,4,10,3.87
78,120,2.21,2.79,0,14,2.57
58,120,2.39,3.97,23,5,3.12
51,120,3.34,3.9,13,14,3.7
41,120,3.63,3.79,5,23,3.73
84,120,2.7,3.82,6,8,3.14
90,120,3.84,3.96,10,3,3.94
55,120,1.77,3.68,31,1,2.69
88,120,3.45,3.57,10,4,3.7
62,120,3.23,3.4,18,7,3.22
66,120,3.56,3.75,15,8,3.53
113,120,1.98,2.21,0,2,2.28
78,120,2.12,3.57,9,8,2.9
66,120,2.78,3.42,15,8,2.99
112,120,3.44,3.92,2,1,3.69
58,120,1.68,3.47,22,6,2.59
45,120,2.23,3.17,37,0,2.87
49,120,1.89,2.38,14,14,2.0
77,120,2.82,3.91,3,12,3.33
65,120,3.39,3.59,14,9,3.55
49,120,2.18,2.83,19,11,2.34
110,120,3.03,3.81,2,2,3.34
113,120,3.22,3.35,2,1,3.36
92,120,3.31,3.47,11,2,3.29
103,120,1.51,2.16,7,1,1.74
92,120,2.47,3.27,0,9,2.7
94,120,1.98,3.13,1,8,2.55
44,120,1.56,3.91,24,9,2.64
93,120,2.44,2.56,12,1,2.36
33,120,3.07,3.52,27,11,3.19
57,120,1.88,2.45,9,15,2.04
53,120,1.91,2.08,14,13,1.94
53,120,2.58,3.6,33,0,2.94
82,120,1.86,3.69,2,11,2.84
45,120,3.61,3.87,30,5,3.92
88,120,3.79,3.95,13,2,3.68
104,120,2.61,2.69,0,5,2.82
48,120,1.99,2.96,13,15,2.51
37,120,2.73,3.62,5,24,3.25
107,120,3.13,3.34,0,4,3.1
95,120,1.63,2.02,0,8,1.95
99,120,1.68,2.85,1,6,2.17
89,120,2.97,3.84,5,7,3.43
109,120,1.83,2.12,2,2,1.79
61,120,3.89,3.9,19,7,3.85
70,120,2.85,3.05,2,15,3.15
53,120,2.79,3.73,8,17,3.29
45,120,2.07,2.76,3,23,2.31
75,120,2.88,3.03,10,8,2.94
49,120,2.73,3.17,22,9,2.8
37,120,2.42,3.58,35,4,2.89
60,120,3.05,3.19,24,4,3.08
31,120,3.45,3.84,7,25,3.58
40,120,1.6,3.1,8,21,2.33
44,120,2.18,2.25,32,4,2.15
38,120,3.62,3.63,8,22,3.8
62,120,3.2,3.62,15,9,3.5
94,120,1.87,2.8,10,2,2.16
103,120,2.51,3.02,8,0,2.58
46,120,2.77,3.76,14,15,3.27
82,120,2.91,3.19,16,2,3.2
96,120,3.72,3.76,10,1,3.67
97,120,3.09,3.56,1,7,3.33
37,120,3.76,3.89,35,4,3.7
36,120,3.68,4.0,30,8,3.76
85,120,2.19,2.55,11,4,2.5
110,120,3.26,3.78,5,0,3.49
64,120,1.83,2.98,8,13,2.6
95,120,2.07,3.43,11,1,2.85
41,120,1.52,1.88,5,23,1.58
89,120,1.97,2.82,14,1,2.39
66,120,1.63,2.07,18,6,1.66
68,120,1.7,2.61,0,17,2.19
98,120,3.67,3.72,8,2,3.64
80,120,2.92,3.03,11,6,3.16
73,120,3.69,3.97,7,11,3.85
62,120,1.52,2.94,11,12,2.35
109,120,2.42,2.76,4,1,2.7
65,120,3.55,3.9,8,13,3.53
110,120,2.07,3.56,2,2,2.92
36,120,1.71,3.7,39,2,2.65
39,120,2.8,2.99,9,21,3.02
97,120,1.78,2.17,4,5,2.08
103,120,2.32,3.86,4,3,3.26
85,120,2.0,2.84,11,4,2.26
30,120,2.01,3.59,13,21,2.97
41,120,1.69,1.85,0,26,1.7
30,120,2.09,2.28,33,8,2.04
98,120,3.89,3.97,9,1,3.93
100,120,3.44,3.96,2,5,3.66
41,120,3.42,3.79,11,19,3.42
30,120,2.7,3.41,25,13,3.23
70,120,1.59,3.7,19,4,2.62
87,120,2.8,3.77,13,2,3.42
101,120,2.29,3.44,0,6,2.98
71,120,2.77,3.03,17,5,2.77
95,120,2.58,3.62,9,2,3.04
63,120,1.79,2.8,15,9,2.3
88,120,3.22,3.8,1,10,3.39
68,120,3.67,3.72,14,8,3.88
60,120,2.71,3.41,21,6,3.04
38,120,3.82,3.95,32,6,3.72
60,120,1.68,2.09,18,8,1.81
47,120,2.36,2.86,27,6,2.81
70,120,2.43,2.5,1,16,2.64
32,120,3.69,3.74,12,21,3.58
90,120,2.67,3.6,3,8,3.15
71,120,1.58,3.24,21,2,2.29
75,120,2.48,3.8,7,10,3.19
64,120,1.59,3.59,26,1,2.71
79,120,2.21,2.59,14,4,2.3
89,120,3.42,3.92,12,2,3.5
86,120,2.93,3.34,5,8,3.14
64,120,1.77,2.04,20,5,2.09
55,120,1.93,3.91,22,7,2.78
61,120,3.28,3.52,25,3,3.22
87,120,3.07,3.94,15,1,3.58
33,120,3.22,3.7,40,2,3.57
36,120,2.12,2.86,7,23,2.67
34,120,1.86,2.81,20,15,2.49
87,120,3.44,3.48,9,5,3.5
64,120,3.15,3.41,2,17,3.23
111,120,1.85,2.34,3,1,2.27
82,120,2.56,2.6,8,7,2.66
41,120,2.02,3.88,24,10,3.05
45,120,2.45,3.54,10,18,2.85
106,120,2.17,3.46,1,4,2.78
72,120,2.44,2.64,19,3,2.44
31,120,2.54,3.4,26,12,3.13
72,120,1.66,3.46,10,9,2.69
113,120,2.91,3.18,2,1,2.89
63,120,2.84,3.93,25,2,3.3
85,120,2.65,2.83,4,9,2.56
59,120,2.62,3.98,20,7,3.5
51,120,3.44,3.56,33,1,3.59
75,120,3.67,3.7,15,5,3.71
114,120,3.46,3.81,3,0,3.8
76,120,2.43,2.77,11,7,2.68
64,120,3.21,3.23,13,10,3.1
75,120,3.5,3.75,12,7,3.6
104,120,2.41,3.55,2,4,2.87
77,120,3.33,3.4,15,4,3.35
58,120,3.21,3.35,19,8,3.28
81,120,2.08,2.48,10,6,2.38
109,120,1.98,3.86,1,3,2.82
42,120,2.82,3.67,37,1,3.05
94,120,2.4,3.12,10,2,2.6
52,120,3.13,3.25,22,8,3.32
80,120,2.47,2.56,17,2,2.48
30,120,3.15,3.98,10,23,3.73
40,120,3.52,3.98,11,19,3.86
54,120,3.21,3.72,7,17,3.39
55,120,3.67,3.97,26,4,3.84
98,120,2.85,3.49,3,5,3.36
112,120,2.62,3.5,2,1,3.11
71,120,3.17,3.2,11,9,3.29
62,120,2.08,2.88,23,4,2.58
100,120,3.76,3.86,2,5,3.71
53,120,3.45,3.78,18,10,3.68
31,120,3.48,3.77,16,19,3.79
48,120,1.94,3.99,33,2,3.03
30,120,2.84,3.1,40,3,3.09
51,120,1.74,3.22,18,11,2.48
34,120,1.64,3.08,13,20,2.2
106,120,3.33,3.48,2,3,3.45
81,120,2.62,2.74,12,5,2.57
91,120,1.99,3.67,11,2,3.03
84,120,2.07,3.63,4,9,2.8
47,120,2.57,3.9,21,10,3.15
43,120,1.67,2.35,4,23,1.87
50,120,2.11,3.34,18,11,2.77
66,120,3.34,3.55,6,14,3.63
74,120,3.63,3.76,18,3,3.67
58,120,3.44,3.62,7,16,3.73
97,120,3.73,3.77,11,0,3.88
114,120,1.62,3.22,1,1,2.36
47,120,1.82,3.44,30,4,2.73
38,120,2.49,3.7,2,26,3.01
109,120,2.95,3.27,1,3,3.09
52,120,3.7,3.72,20,9,3.83
40,120,2.57,3.38,31,6,3.06
42,120,1.81,3.87,12,18,2.7
102,120,3.31,3.77,3,4,3.42
87,120,3.46,3.7,6,7,3.58
109,120,2.92,3.38,1,3,3.24
114,120,2.62,3.97,1,1,3.27
40,120,3.87,3.99,28,8,4.0
91,120,3.46,3.72,8,4,3.45
66,120,3.26,3.36,24,2,3.21
60,120,3.62,3.82,27,2,3.79
52,120,1.98,2.85,32,1,2.41
74,120,3.81,3.86,23,0,3.65
111,120,3.28,3.7,0,3,3.46
115,120,2.75,3.08,1,1,2.86
53,120,3.51,3.69,21,8,3.78
36,120,3.64,3.93,13,19,3.9
84,120,1.61,2.42,6,8,1.97
89,120,3.27,3.38,11,3,3.41
85,120,1.71,1.79,7,7,1.82
70,120,3.35,3.85,1,16,3.68
31,120,3.04,3.61,41,2,3.4
85,120,2.32,2.77,16,1,2.58
89,120,3.44,3.71,5,7,3.39
64,120,3.42,3.72,7,14,3.76
87,120,2.07,2.97,4,8,2.5
89,120,2.05,2.87,0,10,2.38
32,120,3.75,3.83,29,10,3.68
83,120,2.82,2.93,8,7,2.88
70,120,2.39,2.92,11,9,2.72
57,120,3.51,3.69,25,4,3.66
38,120,2.13,2.56,6,23,2.35
40,120,1.91,1.91,26,9,1.99
97,120,2.58,3.53,7,3,3.15
75,120,3.27,3.88,19,2,3.54
72,120,2.07,2.11,7,11,2.1
92,120,2.29,3.84,0,9,3.19
56,120,1.96,3.72,2,20,2.82
54,120,2.12,3.53,22,7,2.95
71,120,1.84,3.28,5,13,2.66
100,120,2.3,3.72,8,1,3.12
37,120,2.59,2.95,14,18,2.66
51,120,3.02,3.88,0,23,3.36
51,120,3.89,4.0,31,2,3.76
60,120,2.09,3.48,6,16,2.88
104,120,2.4,2.71,6,1,2.54
95,120,1.53,2.78,6,4,2.02
35,120,3.32,3.5,2,27,3.59
78,120,1.93,2.51,21,0,2.3
106,120,3.42,3.97,5,1,3.81
78,120,2.19,2.85,16,3,2.45
98,120,1.57,2.86,8,2,2.12
84,120,1.5,3.9,7,7,2.83
73,120,2.9,3.07,14,6,3.09
78,120,2.74,3.57,0,14,3.35
52,120,3.37,3.57,13,14,3.35
81,120,2.67,3.05,12,5,2.71
115,120,1.76,2.56,1,1,1.97
84,120,1.67,3.69,0,12,2.66
38,120,2.78,2.99,18,15,2.7
93,120,3.82,3.89,3,7,3.82
82,120,2.98,3.45,14,3,3.17
109,120,3.26,3.47,1,3,3.19
88,120,3.29,3.85,8,5,3.51
33,120,3.75,3.95,18,17,3.67
97,120,3.49,3.74,4,5,3.65
98,120,2.38,3.74,5,4,3.0
56,120,2.14,3.86,9,15,3.06
115,120,1.61,2.02,2,0,1.81
61,120,2.57,3.37,4,17,2.97
52,120,2.49,3.62,11,15,3.18
106,120,2.31,3.38,7,0,2.86
39,120,2.13,3.57,22,12,2.76
70,120,2.64,2.99,19,4,2.71
44,120,1.56,2.18,0,25,1.89
111,120,3.53,3.71,4,0,3.8
92,120,3.53,3.91,14,0,3.59
113,120,3.59,3.92,3,0,3.73
89,120,3.28,3.94,5,7,3.55
89,120,1.79,2.08,0,10,1.92
101,120,1.95,2.0,5,3,2.08
42,120,1.51,3.98,7,21,2.72
75,120,2.77,2.91,19,2,2.73
88,120,1.78,3.41,4,8,2.55
108,120,2.93,3.53,4,1,3.3
105,120,3.82,3.98,3,3,4.0
51,120,3.34,3.75,3,21,3.67
62,120,2.66,3.84,11,12,3.33
89,120,3.3,3.73,2,9,3.34
46,120,3.58,3.94,20,11,3.79
71,120,3.37,3.89,11,9,3.79
78,120,2.19,2.58,12,6,2.19
70,120,2.88,2.96,1,16,3.0
74,120,3.28,3.49,8,10,3.45
107,120,2.33,3.81,5,1,3.08
75,120,2.75,3.23,9,9,2.81
69,120,2.47,3.89,1,16,3.06
70,120,3.35,3.98,23,1,3.84
72,120,2.56,3.56,3,14,3.24
56,120,2.34,2.91,30,1,2.55
74,120,1.94,3.4,5,12,2.66
73,120,3.42,3.93,17,4,3.5
113,120,3.54,3.67,2,1,3.6
103,120,1.56,2.2,4,3,1.98
50,120,3.0,3.94,11,16,3.63
71,120,3.89,3.98,15,6,3.99
82,120,2.19,3.37,1,12,2.63
38,120,2.28,2.72,18,15,2.55
60,120,3.67,3.8,13,11,3.57
82,120,3.24,3.79,4,10,3.56
30,120,2.8,3.56,28,11,3.38
94,120,2.94,3.29,5,5,3.2
52,120,1.58,2.45,29,3,2.18
37,120,1.55,1.98,28,9,1.82
68,120,2.79,3.11,8,12,2.95
65,120,2.13,2.44,6,14,2.11
43,120,2.16,3.19,2,24,2.65
101,120,3.55,3.86,8,1,3.67
111,120,3.71,3.99,4,0,3.83
113,120,3.3,3.34,0,2,3.27
44,120,2.11,3.36,15,15,2.71
61,120,3.01,3.79,20,6,3.59
63,120,1.67,3.66,9,13,2.8
87,120,3.0,3.38,12,3,3.04
42,120,2.54,3.18,34,3,2.97
69,120,3.84,3.92,0,17,4.0
62,120,3.55,3.93,29,0,3.9
66,120,2.32,2.5,13,9,2.5
